do someone proud	no	proud/ADJ		
do someone's head in	yes	my/DET head/NOUN in/ADV	head	hoofden;kop;hoofd;koppigheid;koppen;hoofdje
do the honours	yes	do/AUX honours/NOUN honour/NOUN /PUNCT	honours honour	dag;honkslagen;onderscheiding;eergevoel;onderscheidingen;honoraria;honours;honorariums;eer;plek;honoraties;eren;eerbetoon;honkslag;eerbetuiging dag;honkslagen;onderscheiding;eergevoel;onderscheidingen;honoraria;honours;honorariums;eer;plek;honoraties;eren;eerbetoon;honkslag;eerbetuiging
do the right thing	yes	right/ADJ thing/NOUN	thing	dingen;ding;hoop;dingetje;paar;aantal;zaak
do the trick	yes	do/AUX trick/NOUN	trick	truckje;truukje;kunst;trucks;truck;truukjes;kunstjes;truuk;trucjes;list;kunsten;valstrik;truckjes;trucje;truc;trucs;trucken
dog eat dog	yes	dog/NOUN	dog	hondje;hondjes;hond;honden
dog in the manger	yes	dog/NOUN in/ADP manger/NOUN	dog manger	hondje;hondjes;hond;honden kribbels;schoorstenen;kribbel;kribbers;kribber;kribbetje;kribbes;kribbe;kribbi;kribbetjes;kribben;schoorsteenveger;kribbig
dog tired	yes	dog/NOUN tired/ADJ	dog	hondje;hondjes;hond;honden
don't give up the day job	yes	do/AUX nt/PART give/VERB up/ADP day/NOUN job/NOUN	day job	dag;dagen;dagje;tijden;paar;aantal;tijd taak;opdracht;werk;baantje;jobs;baantjes;banen;klusje;klusjes;opdrachten;klussen;baan;klus;taken;job
don't hold your breath	yes	do/AUX nt/PART hold/VERB your/DET breath/NOUN	breath	ademen;lucht;adempauze;adem;ademhaling;zuchtje;ademhalen;ademhalingen;ademtocht;luchtje;ademje;ademt
donkey work	yes	donkey/NOUN work/NOUN	donkey work	ezel;ezeltje;ezeltjes;ezels dingen;werkt;werk;werken;werkje;klusje;klusjes;klussen;werkzaamheden;baan;klus;stuk
doom and gloom	yes	doom/NOUN and/CCONJ gloom/NOUN	doom gloom	verdoeming;doodvonnis;ondergangen;noodlot;doodsoorzaak;leven;doem;verdoem;valstrik;verdoemenissen;einde;verdoemden;verdoemenis;ondergang;verdoemdheid;doodsoorzaken;doom;onheilspellen;onheil dingen;droefheid;droefheden;somberheid;duister;sombers;kwelling;ellende;somberen;somber;verdriet;plek;somberheden;gloed;duisternis;sombere;donkerheid
dot the i's and cross the t's	yes	i/PROPN s/PART and/CCONJ t/NOUN	t	d;t;ts
down and dirty	yes	down/NOUN and/CCONJ dirty/ADJ	down	naar beneden;dieptepunt;neergang;diepten;daling;laagje;dons;onderkant;omlaag;laag;beneden;val;afgronden;dalingen;naar;ondergang;afdalingen;down;downs
down and out	no	down/ADV and/CCONJ out/ADV		
down at heel	yes	down/ADV at/ADP heel/NOUN	heel	hak;hiel;hielen;hakken;hakje;hagel
down in the dumps	yes	down/ADV in/ADP dumps/NOUN	dumps	vuilnisbakken;krotten;vuilnisbelten;vuilnisbak;rommel;puinhopen;kooi;vuilnis;dumpplaats;krottenbak;vuilnisbakje;stort;vuilnisbelt;dumps;stortplaats;krot;dump;puinhoop;stortplaatsen
down in the mouth	yes	down/ADV in/ADP mouth/NOUN	mouth	beken;mond;monden;bek
down the drain	yes	down/ADP drain/NOUN	drain	afvoer;drainages;afvoerbuizen;afvoerkanaal;riool;drain;rioleringen;afvoerpijp;afvoerputje;drainage;afvoerkanalen;afvoerput;afvoerwater;afwatering;drains;afvoeren;riolering
down the hatch	yes	down/ADP hatch/NOUN	hatch	luikjes;uitluik;uitgangen;spijkers;deluiken;luik;uitschieters;luikje;deurluik;luiken;uitschieter;uitvalsbasis;deurluiken
down the road	yes	down/ADP road/NOUN	road	straten;pad;straat;weggetjes;wegen;weg
down the tubes	yes	down/ADP tube/NOUN	tube	buis;buisjes;pijpen;buizen;slangetje;leidingen;koker;tube;slang;buisje;metro;slangen;tubes
down to the wire	yes	down/ADP to/ADP wire/NOUN	wire	afluisterdraad;kabels;kabel;draadje;draden;afluisterapparatuur;zendertje;microfoontje;bedrading;zender;microfoon;afluisterapparaat;draadjes;draad
drag your feet	yes	drag/VERB your/DET feet/NOUN	feet	poot;voetjes;één;voet;pootje;voetje;been;voeten
draw a bead on	yes	bead/NOUN on/ADP	bead	pareltjes;bolletjes;kralenspel;kralentje;parel;parels;bedel;kraaltje;paar;kralenkraal;kraal;kralen;kraaltjes;bead
draw a blank	yes	blank/NOUN drawn/VERB	blank	vlek;losse;flodder;gaten;blank;blanco;leegte;leegs;plek;floddertjes;plekken;losse flodders;flodders;leegtes
draw a line in the sand	yes	draw/VERB line/NOUN in/ADP sand/NOUN /PUNCT	line sand	lijntje;lijn;linie;grenzen;rijen;grens;regels;tekst;streep;zin;rij;lijntjes;regel;lijnen;teksten;linies;zinnen strand;zandje;zandstrand;zanderigheid;zandslang;zandstranden;plek;zandgronden;zand;zandbak;zandslinger
draw stumps	yes	draw/VERB stumps/NOUN drawing/VERB	stumps	stompje;stompten;stomps;stomp;stompers;stompjes;stronk;stronken;stump;stumps;stompen
draw the short straw	yes	drew/VERB short/ADJ straw/NOUN	straw	stro;strohalm;strootjes;rietjes;rietje;strootje;stroriemen;druppel;strohalmen
dressed to kill	no	dressed/ADJ to/PART kill/VERB		
dressed to the nines	yes	dressed/VERB to/ADP nines/NOUN	nines	negenen;negens;negentje;negental;negen
drink like a fish	yes	like/SCONJ fish/NOUN	fish	vissen;vis;visje
drive someone up the wall	yes	up/ADP wall/NOUN	wall	muurtje;muurtjes;wanden;muur;muren;wand
drop a brick	yes	drop/VERB bricks/NOUN brick/NOUN dropped/VERB	bricks brick	brick;baksteen;bakstenen;blokken;stenen;steen brick;baksteen;bakstenen;blokken;stenen;steen
drop a hint	yes	hints/NOUN dropped/VERB drop/VERB hint/NOUN	hints hint	aanwijzing;aanwijzingen;tips;hint;hints;tip aanwijzing;aanwijzingen;tips;hint;hints;tip
drop like flies	yes	drop/VERB like/SCONJ flies/NOUN dropping/VERB	flies	glijbaan;vliegen;vlieg;vliegjes;vliegje;vliegwerk;gulp
drop someone a line	yes	drop/VERB line/NOUN	line	lijntje;lijn;linie;grenzen;rijen;grens;regels;tekst;streep;zin;rij;lijntjes;regel;lijnen;teksten;linies;zinnen
drop the ball	yes	ball/NOUN dropped/VERB	ball	balletje;kloten;ballen;ballenbal;lef;bal
drown your sorrows	yes	drown/VERB your/DET sorrows/NOUN	sorrows	smarten;droefheid;smart;droefheden;verdrieten;pijnen;pijn;leed;zorgen;verdriet;rouw
drunk as a lord	no	drunk/ADJ as/SCONJ lord/PROPN		
dry as dust	yes	dry/ADJ as/SCONJ dust/NOUN	dust	dingen;stofje;afstoffen;stofzuigers;afstof;stofwolk;stofjes;stofferen;beelden;stoffen;stofwolken;stofzak;stof
duck soup	yes	duck/NOUN soup/NOUN	duck soup	eeneenden;eende;éénd;eenden;eendjes;eendje;eend soepjes;soepje;soep;soepen
duke it out	no	duke/VERB it/PRON out/ADP		
dutch courage	yes	dutch/ADJ courage/NOUN	courage	moeden;man;dapperheid;houding;moedigheid;lef;moed
dyed in the wool	yes	dyed/VERB in/ADP wool/NOUN	wool	wolletje;wollen;woll;wol;wolle;wolk;wolven;wolletjes
early bird	yes	early/ADJ bird/NOUN	bird	vogeltje;vogeltjes;vogels;vogel
easier said than done	no	easier/ADJ said/VERB than/SCONJ done/VERB		
easy as falling off a log	yes	easy/ADV as/SCONJ falling/VERB off/ADP log/NOUN	log	hout;boomstam;blok;boomgaard;log;boomstammen;logs;stammen;houtblokken;lijst;blokje;houtblok;logboek;bestanden;logboeken;loggen;stam
easy as pie	yes	easy/NOUN as/ADP pie/PROPN	easy	dingen;manier;makkie;gemakkelijkheden;zaken;simpelheden;gemakken;makkelijkheden;makkies;gemak;zaak;gemakkelijk
easy does it	no	easy/ADJ does/AUX it/PRON		
easy on the eye	yes	easy/ADJ on/ADP eye/NOUN	eye	oogje;oog;blik;ogen
eat humble pie	yes	eat/VERB humble/ADJ pie/NOUN	pie	pastei;pasteien;taarten;taart
eat like a horse	yes	eats/VERB like/SCONJ horse/NOUN eating/VERB	horse	paardjes;paarden;paardje;paard
eat someone alive	no	eat/VERB alive/ADJ		
eat someone out of house and home	yes	out/SCONJ of/ADP house/NOUN and/CCONJ home/NOUN	house home	huisje;woning;woningen;huis;huizen;huisjes woning;huis;woningen;tehuizen;tehuis;huizen
eat your heart out	yes	eat/VERB your/DET heart/NOUN out/ADP	heart	hartjes;hart;harten;hartje
eat your words	yes	eat/VERB your/DET words/NOUN /PUNCT	words	woorden;woord;tekst;paar
economical with the truth	yes	economical/ADJ with/ADP truth/NOUN	truth	waarheden;waarheid;feiten
err on the side of	yes	err/VERB on/ADP side/NOUN of/ADP	side	partij;zijkanten;zijlijn;zijwanden;zijkant;kanten;zijde;zijden;kant
eternal triangle	yes	eternal/ADJ triangle/NOUN	triangle	driehoeken;driehoekjes;driehoek;driehoekje
every dog has its day	yes	every/DET dog/NOUN has/AUX its/DET day/NOUN	dog day	hondje;hondjes;hond;honden dag;dagen;dagje;tijden;paar;aantal;tijd
every last	no	every/DET last/ADJ		
every man for himself	yes	every/DET man/NOUN for/ADP himself/PRON	man	man;mens;mensen;mannetje;manschappen;mannen
every man jack	yes	every/DET man/NOUN jack/NOUN	man jack	man;mens;mensen;mannetje;manschappen;mannen kakkerlak;krik;krikjes;klappen;klap;boertjes;klootzak;dommekrachten;boertje;sukkel;jacks;boer;jack;krikken;kaap;kakkerlakken;boeren;stekker
every nook and cranny	yes	every/DET nook/NOUN and/CCONJ cranny/NOUN	nook cranny	hoeken;plekjes;uithoekje;hoekje;hoek;uithoeken;uithoek;plek;tenten;plekken;plekje;hoekjes kanjer;cranny;spleten;krengen;scherfjes;kransen;kransje;scherf;spleet;schorren;crannies;lijk;kransjes;lijken;kreng;kruimel;schedel;crannie;schedels;kransslagader;kruimels;kloven;scherfje;schoft;krans
every trick in the book	yes	every/DET trick/NOUN in/ADP book/NOUN	trick book	truckje;truukje;kunst;trucks;truck;truukjes;kunstjes;truuk;trucjes;list;kunsten;valstrik;truckjes;trucje;truc;trucs;trucken boekjes;boeken;boekhouding;boek
every which way	yes	every/DET which/DET way/NOUN	way	manier;dingen;manieren;oplossing;uitweg;pad;mogelijkheden;wegen;weg
everything but the kitchen sink	yes	everything/PRON but/SCONJ kitchen/NOUN sink/NOUN	kitchen sink	keukens;keukentje;keuken gootsteentjes;gootstenen;aanrecht;wasbak;wastafels;wastafel;spoelbakken;zinkput;wasbakken;wasbakje;gootsteen;spoelbak
everything in the garden is rosy	yes	everything/PRON in/ADP garden/NOUN is/AUX rosy/ADJ /PUNCT	garden	tuinen;tuin;tuintje
eyeball to eyeball	yes	eyeball/NOUN to/ADP	eyeball	ogenbal;eyeball;ballen;blikken;ogen;oog;oogbal;oogbollen;eyebal;oogbol;oogballen
face the music	yes	music/NOUN face/VERB	music	muziekje;muziek;music;muzieken
face to face	yes	face/NOUN to/ADP	face	gezichten;gezichtje;gezicht;gelaat
fair and square	no	fair/ADJ and/CCONJ square/ADJ		
fair game	yes	fair/ADJ game/NOUN	game	spel;spelletjes;wedstrijd;game;wedstrijden;spelen;spellen;spelletje;games
fall between two stools	yes	between/ADP two/NUM stools/NOUN fall/VERB	two stools	twee;two;keer;tweeling;twos;tweeën;tweetje;twees;tweelingen stoel;ontlasting;krukken;stoelgang;krukje;krukjes;kruk;stoeltje;ontlastingen
fall by the wayside	yes	by/ADP wayside/NOUN	wayside	paden;wegzij;afdaling;pad;wegen;weg;bermen;wegenpaden;wegpad;wegwijzers;kant;wegpaden;wegwijzer;roadside;DORDRECHT;berm;afdalingen;doorgangen;manier;manieren;afrit
fall from grace	yes	fall/NOUN from/ADP grace/NOUN	fall grace	valpartijen;waterval;watervallen;val;valletjes;regenval;valt;ondergangen;valstrik;herfst;ondergang;daling zegeningen;genaden;graties;grace;zegen;gunsten;genades;gunst;gave;eer;graces;gebed;zegening;genade;gratie
fall in line	yes	in/ADP line/NOUN fall/VERB	line	lijntje;lijn;linie;grenzen;rijen;grens;regels;tekst;streep;zin;rij;lijntjes;regel;lijnen;teksten;linies;zinnen
fall into place	yes	into/ADP place/NOUN	place	plaatsen;boel;flat;plaatsje;huis;plek;locaties;plekken;plekje;plaats
fall off the back of a lorry	yes	off/ADP back/NOUN of/ADP lorry/NOUN /PUNCT	back lorry	ruggen;achterkanten;achterzijde;terug;achterdeur;achterkant;rug vrachtwagens;wagen;trucks;truck;autos;vrachtauto;vrachtwagen;wagens;vrachtautos;auto
fall on deaf ears	yes	on/ADP deaf/ADJ ears/NOUN	ears	oor;oren
fall on stony ground	yes	on/ADP stony/ADJ ground/NOUN fallen/VERB	ground	bodem;aarde;gronden;gebied;omgeving;ondergrond;reden;plek;terrein;grond;vloer;landgoed;stuk;weg
fall short	no	short/ADV		
famous last words	yes	famous/ADJ last/ADJ words/NOUN	words	woorden;woord;tekst;paar
far and away	no	far/ADV and/CCONJ away/ADV		
fast and furious	no	fast/ADJ and/CCONJ furious/ADJ		
feast or famine	yes	feast/NOUN or/CCONJ famine/NOUN	feast famine	etentje;feestelijkheden;festijn;festiviteiten;maaltijd;feestmaal;feestfeest;feestmaaltijd;feestdagen;feestmaaltijden;feesten;feestmaals;feestdag;feest honger;hongersnood;hongeren;hongersnoden
feeding frenzy	yes	feeding/NOUN frenzy/NOUN	feeding frenzy	voeders;fbi;feeds;signaal;voedselbron;feed;signalen;beeldmateriaal;beeld;voer;voedsel;beelden;gegevens;voedmiddel;voeding;voedster dingen;krankzinnigheid;razen;waanzin;uitbarsting;frezy;gekkenhuis;rariteiten;rancune;drift;rancunes;driftbui;woede;gekken;razernij;waanzinnigheid;razernijen;razerns
feel the pinch	yes	feeling/VERB pinch/NOUN	pinch	knuppels;knijpsels;knijpen;prikje;knijpt;kneep;knijpje;kneuzingen;pink;snufje;kneepje;knijpertje;snee;prik;kneltjes;knuppel;knepen;knijpertjes;knuffel;knijp;knijper;knijpjes;snufjes;kneepjes
few and far between	no	few/ADJ and/CCONJ far/ADV between/ADP		
fight fire with fire	yes	fire/NOUN with/ADP	fire	vuren;vuurtjes;brand;brandjes;vuur;vuurtje;brandje;branden
fight shy of	no	shy/ADV of/ADP		
fight tooth and nail	yes	fight/VERB tooth/NOUN and/CCONJ nail/VERB	tooth	gebit;kies;tandjes;gebitten;tand;tanden;gebitjes;tandje
fill someone's shoes	yes	fill/VERB shoes/NOUN	shoes	schoentje;paar;schoentjes;schoenen;schoen
fill the bill	yes	filled/VERB bill/NOUN	bill	voorstel;biljetten;briefjes;wet;rekeningen;biljet;facturen;geld;wetsvoorstel;rekening;factuur;briefje
find your feet	yes	find/VERB your/DET feet/NOUN	feet	poot;voetjes;één;voet;pootje;voetje;been;voeten
fire in the belly	yes	fired/VERB in/ADP belly/NOUN fire/NOUN	belly fire	buikjes;buik;buiken;buikje;navel vuren;vuurtjes;brand;brandjes;vuur;vuurtje;brandje;branden
first among equals	yes	first/ADJ among/ADP equals/NOUN	equals	personen;gelijkelingen;gelijk;is;gelijkens;evenaar;is gelijk aan;aan;gelijken
first off	no	first/ADV off/ADV		
first up	no	first/ADV up/ADV		
fish in troubled waters	yes	fish/VERB in/ADP troubled/ADJ waters/NOUN	waters	wateren;watertje;water;waters;zee
fit as a fiddle	yes	fit/ADJ as/SCONJ fiddle/NOUN /PUNCT	fiddle	vuist;fiddle;viool;viooltjes;violen;fiddles;vidles;viooltje
fit like a glove	yes	fit/VERB like/SCONJ glove/NOUN fits/VERB	glove	handschoen;handschoentje;handschoenen
fit the bill	yes	fit/VERB bill/NOUN	bill	voorstel;biljetten;briefjes;wet;rekeningen;biljet;facturen;geld;wetsvoorstel;rekening;factuur;briefje
fit to be tied	no	fit/ADJ to/PART be/AUX tied/VERB		
five-finger discount	yes	five/NUM /PUNCT finger/NOUN discount/NOUN	five finger discount	vijven;vijf;vijfjes;vijftjes;keer;fives;vijfs;vijfen;vijftje;vijfje;vijftal vinger;vingertje;vingers;vingertjes kortingskortingen;kortingsgeld;aanbiedingen;kortingsbonnen;korting;kortingen
flash in the pan	yes	flash/NOUN in/ADP pan/NOUN	flash pan	knipoog;flitslicht;flitsjes;knipperlicht;flitser;bliksemflitsen;flashshows;flitsen;bliksem;knipperlichten;licht;flits;knipperlichtje;lichtflits pannetjes;potten;pan;pannen
flat as a pancake	yes	flat/ADJ as/SCONJ pancake/NOUN	pancake	pannenkoeken;pannenkoekje;pannekoeken;pannekoek;pannenkoek
flog a dead horse	yes	flogging/VERB dead/ADJ horse/NOUN	horse	paardjes;paarden;paardje;paard
flutter the dovecotes	yes	flutter/VERB dovecotes/NOUN	dovecotes	duvecote;duiventil;dovoots;duivenkoet;duivenfoto;dovecotes;dovecote;duivenhoed;docectoten;duivenkot;docectote;duivenkijker;duivecote;duiven;docectotes;dovoot;duivenbeeld;duiventillen;duivenbeelden;duivenvechote;dovechote;dovecoot;hertog;dovekotes;dovekote;dovechotes;doktoren;hertogdom;dovekoten;duivenvector
fly a kite	yes	kites/NOUN kite/NOUN fly/VERB	kites kite	kites;vliegeren;vliegers;vliegertje;vlieger;kite kites;vliegeren;vliegers;vliegertje;vlieger;kite
fly in the face of	yes	in/ADP face/NOUN of/ADP	face	gezichten;gezichtje;gezicht;gelaat
fly off the handle	yes	flew/VERB off/ADP handle/NOUN /PUNCT	handle	klinkers;handvaten;greep;heft;handvatten;klink;steel;handgreepen;handvat;krukken;hendel;handgreep;handgrepen;hendels
fly the coop	yes	flown/VERB coop/NOUN	coop	spoor;poppenhoop;counters;pook;hokje;holen;gat;hol;kip;kinderhok;hoer;hekken;kooi;coop;poppenhopen;zwerfhond;coups;cops;coops;hok;zweep;copens;loops;coöperatie;krot;hoop;coup;poppen;copen
fly the flag	yes	flag/NOUN	flag	vlaggetjes;vlag;vlaggen;vlaggetje
foam at the mouth	yes	foaming/VERB at/ADP mouth/NOUN	mouth	beken;mond;monden;bek
follow in someone's footsteps	yes	in/ADP footsteps/NOUN	footsteps	stap;voetgang;richting;voetstap;voet;voetstappen;voetsporen;voetpad;voetspoor;voetpaden;voetafdruk
follow suit	yes	follow/VERB suit/NOUN	suit	pak;kostuums;kostuum;pakjes;pakje;pakken
follow your nose	yes	follow/VERB your/DET nose/NOUN	nose	neus;neusjes;neusje;neuzen;neuze
food for thought	yes	food/NOUN for/ADP thought/NOUN	food thought	etenswaren;etentje;voedingsmiddelen;maaltijd;etenswaar;food;voedsel;levensmiddelen;etensresten;voeding;eten denker;hoofd;meningen;ideeën;idee;gedachtes;mening;denkt;denkers;gedachte;gedachten;denkwijze
foot the bill	yes	bill/NOUN foot/VERB	bill	voorstel;biljetten;briefjes;wet;rekeningen;biljet;facturen;geld;wetsvoorstel;rekening;factuur;briefje
for a song	yes	for/ADP song/NOUN	song	lied;nummers;liedjes;muziek;nummer;liedje;liederen;songs;song;muziekje
for africa	no	for/ADP africa/PROPN		
for crying out loud	no	for/ADP crying/VERB out/ADP loud/ADV		
for donkey's years	yes	for/ADP donkey/NOUN s/PART years/NOUN	donkey years	ezel;ezeltje;ezeltjes;ezels jaartal;paar;jaar;jaren;aantal;jaartje
for good measure	yes	for/ADP good/ADJ measure/NOUN	measure	meetlat;meten;afmetingen;maatregel;meting;omvang;maatje;maatregelen;mate;maatstaf;maten;meet;stappen;maatjes;aantal;maat
for keeps	yes	for/ADP keeps/NOUN	keeps	aanhanger;houden;bewaarplaats;kluisjes;hoede;kassas;bewaarplek;bewaring;eentje;kleefstof;box;huis;onderhoud;kooi;kasteel;stalling;stok;kluizen;hoedje;keep;stal;porties;kluis;kast;aanhang;opslag;deur;spullen;houder;aanwinst;houdt;kluisje;hoed
for my money	yes	for/ADP my/DET money/NOUN	money	geldbedrag;poenen;geld;geldbedragen;geldzaken;bedrag;geldstukken;geldstuk
for the hell of it	yes	for/ADP hell/NOUN of/ADP it/PRON	hell	hellebollen;hellen;helletjes;hellegang;hels;hell;helletje;hel;hells;de hel;hellem;hellevuur
for the time being	yes	for/ADP time/NOUN being/AUX	time	keer;moment;tijden;paar;momenten;tijdje;keren;tijd
forbidden fruit	yes	forbidden/VERB fruit/NOUN	fruit	vruchtvlees;vrucht;vruchtensoort;vruchtje;fruitje;fruitsoorten;fruit;vruchten
force someone's hand	yes	hand/NOUN	hand	hand;handen;handje;handjes;hulp;hulpje
forty winks	no	forty/PROPN winks/VERB		
free and easy	no	free/ADJ and/CCONJ easy/ADJ		
free rein	yes	free/ADJ rein/NOUN	rein	teugel;teugeltje;teller;teugels;teef
friends in high places	yes	friends/NOUN in/ADP high/ADJ places/NOUN	friends places	vriendinnetje;vriendjes;vrienden;vriendin;vriendje;vriendinnen;vriend plaatsen;boel;flat;plaatsje;huis;plek;locaties;plekken;plekje;plaats
from a to z	yes	from/ADP a/NOUN to/ADP z/NOUN	a z	a z
from pillar to post	yes	from/ADP pillar/NOUN to/ADP post/NOUN	pillar post	zuil;pijlers;steunpilaar;pijler;zuilen;paal;colonne;pilaars;steunpilaren;pilaar;pilaren palen;paaltje;posities;positie;post;artikel;paal;zender;plek;berichten;bericht;posts;posten;functie
from rags to riches	yes	from/ADP rags/NOUN to/ADP riches/NOUN	rags riches	vodjes;voddes;lompen;vodde;lapje;lapjes;lomp;doekje;doek;vod;doeken;lompe;vodden;lap;lappen man;rijkdom;rijkheid;rijkeling;mensen;rijken;rijk;rijkdommen;persoon;schat;schatten
from scratch	yes	from/ADP scratch/NOUN	scratch	kras;krasje;krab;schrammetjes;schram;krasjes;schrammetje;krassen;schrammen
from stem to stern	yes	from/ADP stem/NOUN to/ADP stern/ADJ	stem	stengels;stelletje;stellen;steel;steeltjes;voet;stammen;stem;stok;steeltje;stam;stengel
from the cradle to the grave	yes	from/ADP cradle/NOUN to/ADP grave/NOUN	cradle grave	cradles;wiegjes;cradle;wiegen;wiegje;wieg;bakermat graf;graaf;grotten;grot;grafje;graven
from the horse's mouth	yes	from/ADP horse/NOUN s/PART mouth/NOUN	horse mouth	paardjes;paarden;paardje;paard beken;mond;monden;bek
from the word go	yes	from/ADP word/NOUN go/VERB	word	woorden;woord;tekst;paar
full marks	yes	full/ADJ marks/NOUN	marks	spoor;mark;punten;afdrukken;plekken;doelwit;plekje;vleugje;vlekken;markeringen;merken;wonden;merkt;markering;plek;littekens;doelwitten;merk;vlek;sporen;teken;litteken;merktekens;tekens;afdruk;merkteken
full of beans	yes	full/ADJ of/ADP beans/NOUN	beans	bonenboon;bonensoort;boon;beans;bonenbroodje;boontje;bonen;bonenboom;boontjes;bonenboontje
full of the joys of spring	yes	full/ADJ of/ADP joys/NOUN spring/NOUN	joys spring	vreugden;vreugdeën;geluk;vreugdes;genot;vreugde;pleziertje;genoegen;pleziertjes;plezier;blijdschap;geneugten lente;springveren;veertje;voorjaar;fonteinen;veertjes;lentes;vering;veren;bron;bronnen;springveer;veer;fontein
full speed ahead	yes	full/ADJ speed/NOUN ahead/ADV	speed	snelheid;snelheidsgraden;speed;snelheidsmeter;versnellingen;snelheden;snelheiden;tempo
full tilt	yes	full/ADJ tilt/NOUN	tilt	tilts;helling;kantelhoek;kantelingen;kantelt;hoek;tilt;kant;kantel;kantelen;hellingen;kantels;kanteling
full whack	yes	full/ADJ whack/NOUN	whack	moorden;pak;mokken;wack;whacks;mensen;hack;wieg;mep;schop;klojos;kloten;schoften;whock;knal;slag;wiet;schoffies;mept;klappen;wacks;whack;slaat;klap;gekkenhuis;gekken;schoft;dreun
fun and games	yes	fun/NOUN and/CCONJ games/NOUN	fun games	dingen;leuks;vent;leuk;funs;grappen;plezieren;lol;pretje;pret;pleziertjes;plezier;tijd spel;spelletjes;wedstrijd;game;wedstrijden;spelen;spellen;spelletje;games
game on	yes	game/NOUN on/ADP	game	spel;spelletjes;wedstrijd;game;wedstrijden;spelen;spellen;spelletje;games
gather dust	yes	dust/NOUN gathering/VERB	dust	dingen;stofje;afstoffen;stofzuigers;afstof;stofwolk;stofjes;stofferen;beelden;stoffen;stofwolken;stofzak;stof
get a grip	yes	grip/NOUN get/AUX	grip	grip;greep;handvatten;hand;grijpers;handvat;handgreepen;grijper;houvast;klauwen;handgreep;handgrepen
get a handle on	yes	handle/NOUN on/ADP	handle	klinkers;handvaten;greep;heft;handvatten;klink;steel;handgreepen;handvat;krukken;hendel;handgreep;handgrepen;hendels
get a life	yes	get/AUX life/NOUN	life	leventje;leven;levens
get a move on	yes	get/AUX move/NOUN on/ADV	move	moves;beweegt;bewegingen;verplaatsen;verhuizing;bewegwijzering;beweging;zet;zetten;beweegredenen
get a rise out of	yes	getting/VERB rise/NOUN out/SCONJ of/ADP	rise	toename;opgang;opkomst;herrijzing;stijgingen;heuvels;opstand;herrijzenis;stijgsnelheid;verrijzenis;opstanden;oprijding;rijzen;opgangen;opkomsts;herrijzen;stijgen;stijgt;opstijging;stijging;opmars
get away with murder	yes	get/AUX away/ADP with/ADP murder/NOUN	murder	moorden;moordzaken;moord;moordpartijen;moordenaar
get cracking	no	get/AUX cracking/VERB		
get down to brass tacks	yes	get/AUX down/ADP to/ADP brass/NOUN tacks/NOUN	brass tacks	koper;pief;man;bazen;mensen;baas;piefen;leiding;agenten;mannetje;heren;messing;pieten snacks;sletje;sleurtje;klapper;track;tackle;spul;tackout;valstrik;krassen;smak;klappen;truck;tactiek;touwtjes;spijker;klauwen;valkuil;trucs;tack;spullen;snack;slapjanus;klap;spijkers;sleur;tacks;tackup
get in on the ground floor	yes	get/AUX in/ADP on/ADP ground/NOUN floor/NOUN	ground floor	bodem;aarde;gronden;gebied;omgeving;ondergrond;reden;plek;terrein;grond;vloer;landgoed;stuk;weg etage;woord;vloeren;verdieping;vloer;grond;verdiepingen
get it in the neck	yes	get/AUX it/PRON in/ADP neck/NOUN	neck	strikken;halzen;hals;nekken;nekje;nek
get it up	no	get/AUX it/PRON up/ADP		
get lost	no	lost/VERB		
get off the ground	yes	off/ADP ground/NOUN	ground	bodem;aarde;gronden;gebied;omgeving;ondergrond;reden;plek;terrein;grond;vloer;landgoed;stuk;weg
get on like a house on fire	yes	on/ADP like/INTJ house/NOUN fire/NOUN	house fire	huisje;woning;woningen;huis;huizen;huisjes vuren;vuurtjes;brand;brandjes;vuur;vuurtje;brandje;branden
get on someone's nerves	yes	on/ADP nerves/NOUN	nerves	zenuwspin;zenuw;zenuwen;last;nervositeit;lef;moed;durf
get on someone's wick	yes	on/ADP my/DET wick/NOUN	wick	wiegen;lont;wieg;wikken;wieken;wiek;wik;listen;pit;penis;wick;prik;lik;pik;lonten;ding;wicks;wiggen;pitten
get someone's back up	yes	back/NOUN up/ADV	back	ruggen;achterkanten;achterzijde;terug;achterdeur;achterkant;rug
get someone's goat	yes	gets/VERB my/DET goat/NOUN	goat	geitje;bokken;bokje;geitjes;geitengeit;geiten;geit;bok
get stuck in	no	get/AUX stuck/VERB in/ADP		
get stuck into	no	stuck/VERB into/ADP get/AUX		
get the better of	no	better/ADJ of/ADP		
get the boot	yes	get/AUX boot/NOUN got/VERB boots/NOUN	boot boots	laarzen;laars;boot;opstarten;laarsje;schoen;laarsjes;kofferbak;schoenen;koffer laarzen;laars;boot;opstarten;laarsje;schoen;laarsjes;kofferbak;schoenen;koffer
get the nod	yes	nod/NOUN	nod	knikkers;knikken;knikje;geknik;knik;knikjes;kniksels;knikt;nods;nod;knipoog;geluid
get the picture	yes	got/VERB picture/NOUN get/AUX	picture	schilderij;foto;afbeelding;plaatje;afbeeldingen;schilderijen;tekening;beeld;fotos;beelden;plaatjes;film
get the show on the road	yes	get/AUX show/NOUN on/ADP road/NOUN	show road	serie;toon;voorstellingen;optredens;series;programma;show;tonen;programmas;voorstelling;toont;shows straten;pad;straat;weggetjes;wegen;weg
