fight fire with fire	yes	fight/VERB fire/NOUN with/ADP fighting/VERB	fire	vuurtje;vuur;branden;brand
fight tooth and nail	yes	fight/VERB tooth/NOUN and/CCONJ nail/VERB fought/VERB fighting/VERB	tooth	gebit;tand;tanden
fill someone's shoes	yes	fill/VERB her/DET shoes/NOUN his/DET predecessor/NOUN craven/PROPN their/DET filled/VERB lineker/PROPN my/DET	shoes predecessor	schoen;schoenen voorgangers;voorganger;voorloper
fill the bill	yes	filled/VERB bill/NOUN fills/VERB fill/VERB	bill	rekeningen;biljet;wet;biljetten;rekening;briefje;wetsvoorstel
find your feet	yes	find/VERB your/DET feet/NOUN finding/VERB	feet	voeten;voet
fire in the belly	yes	fired/VERB in/ADP belly/NOUN fire/NOUN	belly fire	buik;buiken;buikje vuurtje;vuur;branden;brand
first among equals	yes	first/ADJ among/ADP equals/NOUN /PUNCT	equals	gelijke;gelijk;aan;is gelijk aan;zijn;gelijken
fish in troubled waters	yes	fish/VERB in/ADP troubled/ADJ waters/NOUN	waters	wateren;water
fit as a fiddle	yes	fit/ADJ as/SCONJ fiddle/NOUN /PUNCT	fiddle	viooltjes;viool;viooltje
fit like a glove	yes	fit/VERB like/SCONJ glove/NOUN fits/VERB	glove	handschoenen;handschoen
fit the bill	yes	fit/VERB bill/NOUN fitted/VERB fits/VERB /PUNCT fitting/VERB	bill	rekeningen;biljet;wet;biljetten;rekening;briefje;wetsvoorstel
five-finger discount	yes	five/NUM /PUNCT finger/NOUN discount/NOUN	five finger discount	vijven;vijf vinger;vingers korting;kortingen
flash in the pan	yes	flash/NOUN in/ADP pan/NOUN /PUNCT flashed/VERB	flash pan	flits;flitsen pannen;pan
flat as a pancake	yes	flat/ADJ as/SCONJ pancake/NOUN pancakes/NOUN	pancake pancakes	pannekoeken;pannenkoeken;pannekoek;pannenkoek pannekoeken;pannenkoeken;pannekoek;pannenkoek
flog a dead horse	yes	flogging/VERB dead/ADJ horse/NOUN	horse	paarden;paard
flutter the dovecotes	yes	flutter/VERB dovecotes/NOUN	dovecotes	duiventillen;duiventil
fly a kite	yes	flying/VERB kites/NOUN flew/VERB kite/NOUN flown/VERB fly/VERB flies/VERB	kites kite	vlieger;vliegers vlieger;vliegers
fly in the face of	yes	flew/VERB in/ADP face/NOUN of/ADP fly/VERB flies/VERB flying/VERB	face	gezicht;gezichten
fly off the handle	yes	flew/VERB off/ADP handle/NOUN flying/VERB /PUNCT fly/VERB flown/VERB	handle	hendel;handgrepen;handvat;handgreep;handvatten
fly the coop	yes	flown/VERB coop/NOUN	coop	coöperatie
fly the flag	yes	flying/VERB flag/NOUN fly/VERB flies/VERB flew/VERB flags/NOUN flown/VERB	flag flags	vlaggetjes;vlaggen;vlag vlaggetjes;vlaggen;vlag
foam at the mouth	yes	foaming/VERB at/ADP mouth/NOUN foam/NOUN foams/VERB	mouth foam	mond;monden schuimen;schuim
follow in someone's footsteps	yes	follow/VERB in/ADP his/DET footsteps/NOUN following/VERB marx/PROPN father/NOUN followed/VERB crosby/PROPN man/NOUN /PUNCT their/DET my/DET uncle/NOUN master/NOUN follows/VERB her/DET workmate/NOUN schumpeter/PROPN jesus/PROPN mother/NOUN its/DET love/NOUN thaw/PROPN adam/PROPN lanfranc/PROPN mansell/PROPN harriott/PROPN alan/PROPN chrissie/PROPN	footsteps father man uncle master workmate mother love	voetstappen;voetstap vaders;vader man;mannen ooms;oom meesters;meester collega;werkgenot;werkgenoten;werkgenoot;collegas moeders;moeder houdt van;houden;van;liefde;liefdes
follow suit	yes	follow/VERB suit/NOUN followed/VERB following/VERB follows/VERB /PUNCT	suit	pakken;pak;kostuum
follow your nose	yes	follow/VERB your/DET nose/NOUN followed/VERB	nose	neus;neuzen
food for thought	yes	food/NOUN for/ADP thought/NOUN thoughts/NOUN /PUNCT	food thought thoughts	eten;voedingsmiddelen;etentje;voedsel;voedingsmiddel denkt;denken;denkwijze;gedachte gedachte;gedachten
foot the bill	yes	footed/VERB bill/NOUN foot/VERB foots/VERB footing/VERB /PUNCT bills/NOUN	bill bills	rekeningen;biljet;wet;biljetten;rekening;briefje;wetsvoorstel rekeningen;biljet;wet;biljetten;rekening;briefje;wetsvoorstel
for a song	yes	for/ADP song/NOUN songs/NOUN /PUNCT	song songs	liedje;liedjes;lied liedjes;lied;liedje
for donkey's years	yes	for/ADP donkey/NOUN s/PART years/NOUN	donkey years	ezel;ezels jaren;jaar
for good measure	yes	for/ADP good/ADJ measure/NOUN better/ADJ measures/NOUN	measure measures	meten;maatregel;maatregelen;maat meten;maatregelen;maatregel;maat
for keeps	yes	for/ADP keep/NOUN keeps/NOUN keeping/VERB /PUNCT	keep keeps	houden;houdt;hoed houden;houdt;hoed
for my money	yes	for/ADP my/DET money/NOUN /PUNCT	money	geld
for the hell of it	yes	for/ADP hell/NOUN of/ADP it/PRON /PUNCT	hell	hell;hel
for the time being	yes	for/ADP time/NOUN being/AUX be/AUX /PUNCT was/AUX beingan/PROPN	time	keer;tijd
forbidden fruit	yes	forbidden/VERB fruits/NOUN fruit/NOUN /PUNCT	fruits fruit	vrucht;vruchten vrucht;vruchten
force someone's hand	yes	forces/VERB my/DET hand/NOUN force/VERB forcing/VERB ace/PROPN television/NOUN his/DET forced/VERB paulson/PROPN mozart/PROPN hands/NOUN its/DET her/DET government/NOUN /PUNCT steen/PROPN ranulf/PROPN chamberlain/PROPN their/DET edwards/PROPN	hand television hands government	handen;hand televisies;tvs;tv;televisie handen;hand overheid;regering;regeringen
free rein	yes	free/ADJ rein/NOUN freer/ADJ /PUNCT	rein	teugels;teugel
friends in high places	yes	friends/NOUN in/ADP high/ADJ places/NOUN /PUNCT	friends places	vriendin;vriend;vrienden plaatsen;plek;plaats
from a to z	yes	from/ADP a/NOUN to/ADP z/NOUN	a z	 
from pillar to post	yes	from/ADP pillar/NOUN to/ADP post/NOUN	pillar post	pilaren;pijler;pilaar;zuil;pijlers;zuilen bericht;berichten;post;paal
from rags to riches	yes	from/ADP rags/NOUN to/ADP riches/NOUN	rags riches	vodden;lompen;lomp;doek;lap;vod man;rijkdom;rijke;rijk
from scratch	yes	from/ADP scratch/NOUN /PUNCT	scratch	schram;krassen;kras;krasje;schrammen;krab;schrammetje
from stem to stern	yes	from/ADP stem/NOUN to/ADP stern/ADJ	stem	stengels;stelletje;stam;stengel;steel;stelen;stel
from the cradle to the grave	yes	from/ADP cradle/NOUN to/ADP grave/NOUN	cradle grave	wiegen;wiegje;wiegjes;wieg graven;graf
from the horse's mouth	yes	from/ADP horse/NOUN s/PART mouth/NOUN	horse mouth	paarden;paard mond;monden
from the word go	yes	from/ADP word/NOUN go/VERB /PUNCT	word	woord;woorden
full marks	yes	full/ADJ marks/NOUN	marks	merken;sporen;merkt;teken
full of beans	yes	full/ADJ of/ADP beans/NOUN /PUNCT	beans	bonenboon;boontje;boon;bonen
full of the joys of spring	yes	full/ADJ of/ADP joys/NOUN spring/NOUN	joys spring	vreugde;vreugd;vreugden bron;veer;lente;veren
full speed ahead	yes	full/ADJ speed/NOUN ahead/ADV	speed	snelheid;snelheden
full tilt	yes	full/ADJ tilt/NOUN	tilt	kantelen;kanteling;kantel;kantelt;kanteel
full whack	yes	full/ADJ whack/NOUN	whack	klap;mep;slaan;slaat
fun and games	yes	fun/NOUN and/CCONJ games/NOUN game/NOUN /PUNCT	fun games game	dingen;uit;lol;ding;leuk spelletje;spelletjes;spel;wedstrijd spel;spelletjes;wedstrijd;spelletje
game on	yes	game/NOUN on/ADP games/NOUN	game games	spel;spelletjes;wedstrijd;spelletje spelletje;spelletjes;spel;wedstrijd
gather dust	yes	gather/VERB dust/NOUN gathering/VERB /PUNCT gathered/VERB	dust	stof;stofjes
get a grip	yes	gets/VERB grip/NOUN get/AUX got/VERB getting/VERB	grip	handgreep;greep;handgrepen
get a handle on	yes	get/AUX handle/NOUN on/ADP got/VERB getting/VERB handles/NOUN	handle handles	hendel;handgrepen;handvat;handgreep;handvatten hendel;handgrepen;handvat;handgreep;handvatten
get a life	yes	get/AUX life/NOUN got/VERB gets/VERB	life	leven;levens
get a move on	yes	get/AUX move/NOUN on/ADV /PUNCT getting/VERB got/VERB	move	verplaatsen;zetten;zet;beweg;bewegingen;beweging;bewegen;beweegt
get a rise out of	yes	getting/VERB rise/NOUN out/SCONJ of/ADP	rise	stijgt;opstand;verrijzenis;stijging;stijgen
get away with murder	yes	get/AUX away/ADP with/ADP murder/NOUN getting/VERB gets/VERB got/VERB	murder	moordenaar;moorden;moord
get down to brass tacks	yes	get/AUX down/ADP to/ADP brass/NOUN tacks/NOUN	brass tacks	messing spijkers;spijker;klap
get in on the ground floor	yes	get/AUX in/ADP on/ADP ground/NOUN floor/NOUN /PUNCT got/VERB	ground floor	gronden;grond etage;verdieping;vloeren;vloer
get it in the neck	yes	get/AUX it/PRON in/ADP neck/NOUN gets/VERB getting/VERB got/VERB	neck	hals;nekken;nek;halzen
get off the ground	yes	get/AUX off/ADP ground/NOUN got/VERB gets/VERB getting/VERB	ground	gronden;grond
get on like a house on fire	yes	got/VERB on/ADP like/INTJ house/NOUN fire/NOUN get/VERB	house fire	huizen;huis vuurtje;vuur;branden;brand
get on someone's nerves	yes	got/VERB on/ADP my/DET nerves/NOUN gets/VERB your/DET her/DET mum/PROPN getting/VERB everyone/PRON get/AUX harriet/PROPN his/DET mother/NOUN /PUNCT durance/PROPN darwin/PROPN	nerves mother	lef;zenuwen;zenuw moeders;moeder
get on someone's wick	yes	getting/VERB on/ADP my/DET wick/NOUN gets/VERB your/DET got/VERB /PUNCT get/AUX her/DET	wick	pit;lonten;lont
get someone's back up	yes	getting/VERB everyone/PRON back/NOUN up/ADV got/VERB my/DET gets/VERB get/AUX his/DET /PUNCT her/PRON bert/PROPN calder/PROPN	back	rug;ruggen;terug
get someone's goat	yes	gets/VERB my/DET goat/NOUN got/VERB dolly/PROPN her/DET get/VERB fernand/PROPN	goat	bok;geit;geiten;geitje
get stuck in	yes	get/AUX stuck/VERB in/ADP got/VERB getting/VERB gets/VERB /PUNCT stick/NOUN	stick	stokje;stokken;stok
get the boot	yes	get/AUX boot/NOUN got/VERB boots/NOUN gets/VERB /PUNCT	boot boots	opstarten;laars;laarzen;kofferbak opstarten;laars;laarzen;kofferbak
get the nod	yes	get/AUX nod/NOUN got/VERB gets/VERB getting/VERB	nod	knikjes;knikken;knik;knikt;knipoog;knikje
get the picture	yes	got/VERB picture/NOUN get/AUX pictures/NOUN /PUNCT gets/VERB getting/VERB	picture pictures	schilderij;fotos;foto schilderij;fotos;foto
get the show on the road	yes	get/AUX show/NOUN on/ADP road/NOUN	show road	show;voorstelling;toont;tonen wegen;weg
get to grips with	yes	get/AUX to/ADP grips/NOUN with/ADP getting/VERB got/VERB gets/VERB /PUNCT	grips	handgreep;greep;handgrepen
get to the bottom of	yes	get/AUX to/ADP bottom/NOUN of/ADP got/VERB getting/VERB gets/VERB	bottom	bodem;kunnen;onderbroek;onderkant;kont
get under someone's skin	yes	got/VERB under/ADP her/DET skin/NOUN getting/VERB our/DET skins/NOUN get/AUX his/DET my/DET your/DET /PUNCT elise/PROPN gets/VERB their/DET	skin skins	huid;vel;huiden huid;vel;huiden
get up someone's nose	yes	getting/VERB up/ADP everyone/PRON nose/NOUN get/AUX her/DET gets/VERB my/DET mother/NOUN his/DET /PUNCT their/DET people/NOUN noses/NOUN your/DET nosejust/PROPN got/VERB heston/PROPN	nose mother people noses	neus;neuzen moeders;moeder mensen;mens;volk neus;neuzen
get wind of	yes	got/VERB wind/NOUN of/ADP get/AUX getting/VERB gets/VERB gotten/VERB	wind	wind;winden
get your feet wet	yes	getting/VERB your/DET feet/NOUN wet/ADJ	feet	voeten;voet
get your hands dirty	yes	get/AUX your/DET hands/NOUN dirty/ADJ /PUNCT	hands	handen;hand
get your skates on	yes	get/AUX your/DET skates/NOUN on/ADP	skates	schaatsje;schaatsen;schaats
get your teeth into	yes	get/AUX your/DET teeth/NOUN into/ADP /PUNCT	teeth	gebit;tanden;tand
gild the lily	yes	gild/VERB lily/NOUN gilding/VERB	lily	lelie;lelies
give and take	yes	give/VERB and/CCONJ take/VERB given/VERB taken/VERB /PUNCT takequite/NOUN gives/VERB takes/VERB	takequite	
give head	yes	giving/VERB head/NOUN given/VERB give/VERB	head	kop;hoofd;hoofden
give it a whirl	yes	gave/VERB it/PRON whirl/NOUN give/VERB /PUNCT	whirl	werveling;wervel;wervelen;wervelwind;wervelingen
give someone a bloody nose	yes	given/VERB us/PRON bloody/ADJ nose/NOUN give/VERB him/PRON government/NOUN ibm/PROPN them/PRON	nose government	neus;neuzen overheid;regering;regeringen
give someone a piece of your mind	yes	give/VERB others/NOUN piece/NOUN of/ADP your/DET mind/NOUN	others piece mind	anderen;ander;andere stukken;stuk;stukjes;pistool;stuks;stukje geesten;geest
give someone enough rope	yes	give/VERB him/PRON enough/ADJ rope/NOUN gave/VERB me/PRON	rope	touwen;touw
give someone grief	yes	give/VERB you/PRON grief/NOUN giving/VERB them/PRON gave/VERB me/PRON son/NOUN everyone/PRON	grief son	smart;rouw;verdriet;smarten;droefheid zonen;zoon
give someone pause	yes	give/VERB mait/PROPN pause/NOUN gave/VERB franco/PROPN me/PRON giving/VERB users/NOUN gives/VERB ray/PROPN him/PRON travellers/NOUN retailers/NOUN them/PRON us/PRON given/VERB ludovico/PROPN eva/PROPN cornwall/PROPN you/PRON her/DET person/NOUN anyone/PRON kylie/PROPN attacker/NOUN	pause users travellers retailers person attacker	pauze;pauzes gebruikers;gebruiker reizigers;reiziger detailhandelaars;detailhandelaar;dealer;retailer;winkelier personen;mens;iemand;persoon aanvallers;aanvaller
give someone the creeps	yes	gives/VERB me/PRON creeps/NOUN give/VERB people/NOUN gave/VERB her/PRON given/VERB you/PRON /PUNCT giving/VERB us/PRON him/PRON them/PRON	creeps people	engerd;griezel;engerds;griezels mensen;mens;volk
give someone the eye	yes	give/VERB them/PRON eye/NOUN giving/VERB her/PRON gives/VERB him/PRON eyes/NOUN me/PRON /PUNCT gave/VERB given/VERB you/PRON	eye eyes	ogen;oog ogen;oog
give someone the runaround	yes	giving/VERB me/PRON runaround/NOUN /PUNCT israel/PROPN	runaround	
give someone the slip	yes	giving/VERB him/PRON slip/NOUN given/VERB us/PRON /PUNCT pursuers/NOUN give/VERB me/PRON mother/NOUN gave/VERB them/PRON chaperon/NOUN ci5/PROPN you/PRON nurses/VERB her/PRON travis/PROPN gives/VERB police/NOUN scientists/NOUN authorities/NOUN god/PROPN daisy/PROPN	slip pursuers mother chaperon police scientists authorities	slipper;slippertje;misstappen;uitglijder;uitglijders achtervolgers;achtervolger;jager moeders;moeder kapper;chaperonnes;chaperon;chaperonne politie;politieman;politieagent wetenschappers;wetenschapper;om autoriteit;autoriteiten;authoriteit;authoriteiten
give something a miss	yes	gave/VERB races/NOUN miss/NOUN it/PRON giving/VERB give/VERB festival/PROPN madness/NOUN love/VERB lectures/NOUN one/NOUN concerts/NOUN chess/NOUN tournament/NOUN lot/NOUN shetland/PROPN gives/VERB game/NOUN show/NOUN gavin/PROPN popcorn/NOUN toothpaste/NOUN given/VERB them/PRON	races miss madness lectures one concerts chess tournament lot game show popcorn toothpaste	ras;race;wedstrijd mislukkeling waanzin;krankzinnigheid;gekte lezingen;preek;lezing een;één;eentje;degene;degenen;ene concert;concerten schaken;schaakpartij;schak;schaakspel;schaak toernooi;toernooien kavel;loten;veel spel;spelletjes;wedstrijd;spelletje show;voorstelling;toont;tonen popcorn tandpasta;tandpastas
give up the ghost	yes	gave/VERB up/ADP ghost/NOUN given/VERB gives/VERB give/VERB giving/VERB	ghost	spoken;spook;geesten;geest
go all the way	yes	went/VERB all/DET way/NOUN going/VERB go/VERB goes/VERB gone/VERB /PUNCT	way	manier;weg;manieren
go bananas	yes	gone/VERB bananas/NOUN go/VERB went/VERB /PUNCT going/VERB banana/NOUN	bananas banana	banaan;bananen banaan;bananen
go by the board	yes	gone/VERB by/ADP board/NOUN went/VERB go/VERB goes/VERB /PUNCT going/VERB	board	raad;bord;borden;plank;planken
go down a storm	yes	goes/VERB down/ADP storm/NOUN going/VERB go/VERB	storm	storm;stormen
go down like a lead balloon	yes	go/VERB down/ADP like/SCONJ lead/ADJ balloon/NOUN going/VERB went/VERB	balloon	ballon;ballonnen
go down the pan	yes	going/VERB down/ADP pan/NOUN goes/VERB /PUNCT	pan	pannen;pan
go down the wrong way	yes	went/VERB down/ADP wrong/ADJ way/NOUN /PUNCT gone/VERB	way	manier;weg;manieren
go for the jugular	yes	go/VERB for/ADP jugular/NOUN going/VERB jugulars/NOUN goes/VERB	jugular jugulars	halsslagader;halsslagaders halsslagader;halsslagaders
go from strength to strength	yes	go/VERB from/ADP strength/NOUN to/ADP went/VERB going/VERB goes/VERB gone/VERB /PUNCT	strength	sterkte;kanten;kant;sterktes;punten;punt;krachten;kracht
go great guns	yes	going/VERB great/ADJ guns/NOUN went/VERB /PUNCT	guns	wapens;geweer;pistool;geweren;wapen
go halves	yes	gone/VERB half/ADJ go/VERB going/VERB halves/NOUN	halves	helften;helft
go hand in hand	yes	go/VERB hand/NOUN in/ADP went/VERB gone/VERB /PUNCT goes/VERB going/VERB	hand	handen;hand
go off the boil	yes	go/VERB off/ADP boil/NOUN went/VERB goes/VERB gone/VERB going/VERB	boil	kook;koken;kookplaat;kookt;kokkin
go places	yes	going/VERB places/NOUN /PUNCT goes/VERB go/VERB place/NOUN went/VERB gone/VERB	places place	plaatsen;plek;plaats plaats;plek;plaatsen
go round in circles	yes	going/VERB round/ADV in/ADP circles/NOUN go/VERB circle/NOUN /PUNCT	circles circle	cirkels;cirkel cirkel;cirkels
go the distance	yes	went/VERB distance/NOUN going/VERB goes/VERB go/VERB gone/VERB	distance	afstanden;afstand
go the extra mile	yes	go/VERB extra/ADJ mile/NOUN goes/VERB	mile	mijlenver;ver;mijl;mijlen;kilometer
go the whole hog	yes	go/VERB whole/ADJ hog/NOUN going/VERB gone/VERB went/VERB	hog	varken;zwijn;zwijnen;varkens
go through the mill	yes	went/VERB through/ADP mill/NOUN	mill	molens;molen
go through the motions	yes	going/VERB through/ADP motions/NOUN go/VERB went/VERB motion/NOUN gone/VERB goes/VERB /PUNCT	motions motion	motie;moties;beweging motie;moties;beweging
go to ground	yes	go/VERB to/ADP ground/NOUN gone/VERB went/VERB going/VERB groundhe/PROPN grounds/NOUN	ground grounds	gronden;grond gronden;grond
go to seed	yes	go/VERB to/ADP seed/NOUN /PUNCT gone/VERB going/VERB	seed	zaadjes;zaden;zaad;zaadje
go to the dogs	yes	going/VERB to/ADP dogs/NOUN /PUNCT gone/VERB go/VERB	dogs	honden;hond
go to the wall	yes	go/VERB to/ADP wall/NOUN went/VERB gone/VERB goes/VERB going/VERB	wall	muren;muur
go to town	yes	went/VERB to/ADP town/NOUN go/VERB gone/VERB going/VERB towns/NOUN goes/VERB	town towns	dorp;steden;stadje;stad dorp;steden;stadje;stad
go to your head	yes	go/VERB to/ADP your/DET head/NOUN gone/VERB /PUNCT going/VERB goes/VERB	head	kop;hoofd;hoofden
go under the hammer	yes	went/VERB under/ADP hammer/NOUN go/VERB goes/VERB going/VERB	hammer	hamers;hamer
go up in smoke	yes	go/VERB up/ADP in/ADP smoke/NOUN went/VERB gone/VERB going/VERB goes/VERB /PUNCT	smoke	sigaretje;rookt;roken;sigaret;sigaretten;rook
go with the flow	yes	go/VERB with/ADP flow/NOUN going/VERB /PUNCT went/VERB	flow	stroompje;stromen;vloed;stroom;stroming
gone with the wind	yes	gone/VERB with/ADP wind/NOUN	wind	wind;winden
good offices	yes	good/ADJ offices/NOUN best/ADJ office/PROPN	offices	kantoor;kantoren
good riddance	yes	good/ADJ riddance/NOUN /PUNCT	riddance	opgeruimd staat netjes;staat;staan;net;netjes;opruimen
grasp at straws	yes	grasped/VERB at/ADP straw/NOUN grasping/VERB straws/NOUN	straw straws	rietje;stro;rietjes;strohalm rietje;strohalm;rietjes;stro
grasp the nettle	yes	grasp/VERB nettle/NOUN /PUNCT grasped/VERB nettles/NOUN grasping/VERB	nettle nettles	brandnetel;brandnetels brandnetel;brandnetels
grease someone's palm	yes	greased/VERB your/DET palm/NOUN grease/VERB someone/PRON their/DET palms/NOUN	palm palms	handpalmen;handpalm;palm;palmen handpalmen;handpalm;palm;palmen
grease the wheels	yes	grease/VERB wheels/NOUN greases/VERB	wheels	wiel;wielen
greasy spoon	yes	greasy/ADJ spoons/NOUN spoon/NOUN	spoons spoon	lepel;lepels;lepeltje lepel;lepels;lepeltje
great minds think alike	yes	great/ADJ minds/NOUN think/VERB alike/ADV thought/VERB	minds	geesten;geest
green light	yes	green/ADJ light/NOUN lights/NOUN /PUNCT	green light lights	groen lampje;lichtje;licht;lichten;lamp lampje;lichtje;licht;lichten;lamp
green with envy	yes	green/ADJ with/ADP envy/NOUN	green envy	groen afgunst;benijden;benijdt;jaloezie
grin like a cheshire cat	yes	grinned/VERB like/SCONJ cheshire/ADJ cat/NOUN grinning/VERB	cat	katten;kat
grind to a halt	yes	grind/VERB to/ADP halt/NOUN grinds/VERB grinding/VERB ground/VERB	halt	stopt;halte;stoppen;stopzett;hallen;halt;stopzetten
grist to the mill	yes	grist/NOUN to/ADP mill/NOUN	grist mill	gristen;kraakbeen;grissen;slijpsel;maalkor;maalkoren molens;molen
hair of the dog	yes	hair/NOUN of/ADP dog/NOUN /PUNCT	hair dog	haren;haar hond;honden
hammer and tongs	yes	hammer/NOUN and/CCONJ tongs/NOUN	hammer tongs	hamers;hamer tong;tang
hand in glove	yes	hand/NOUN in/ADP glove/NOUN /PUNCT	hand glove	handen;hand handschoenen;handschoen
hand to mouth	yes	hand/NOUN to/ADP mouth/NOUN	hand mouth	handen;hand mond;monden
hands down	yes	hands/NOUN down/ADP hand/NOUN handed/VERB /PUNCT	hands hand	handen;hand handen;hand
hang by a thread	yes	hanging/VERB by/ADP thread/NOUN hangs/VERB /PUNCT hang/VERB hung/VERB	thread	draad;draden;draadje
hang fire	yes	hung/PROPN fire/NOUN hang/VERB hanging/VERB	fire	vuurtje;vuur;branden;brand
hard as nails	yes	hard/ADV as/SCONJ nails/NOUN /PUNCT	nails	spijkers;spijker;nagels;nagel
hard cheese	yes	hard/ADJ cheeseeat/INTJ harder/ADJ cheeses/NOUN cheese/NOUN	cheeses cheese	kaas;kazen kaas;kazen
hate someone's guts	yes	hated/VERB his/DET guts/NOUN /PUNCT my/DET hating/VERB your/DET hate/VERB their/DET	guts	darm;ingewanden;intuïtie;lef;ingewand;instinct
have a ball	yes	have/AUX ball/NOUN had/AUX has/AUX having/VERB balls/NOUN /PUNCT	ball balls	ballen;bal ballen;bal
have a bash	yes	having/VERB bash/NOUN have/AUX has/AUX	bash	slaat;slaan
have a bun in the oven	yes	/PUNCT ve/VERB bun/NOUN in/ADP oven/NOUN	bun oven	broodje;broodjes;brood;kontje oven
have a cow	yes	had/AUX cows/NOUN have/AUX cow/NOUN has/AUX havin/VERB having/VERB	cows cow	ko;koeien;koe ko;koeien;koe
have a foot in both camps	yes	had/AUX foot/NOUN in/ADP both/DET camps/NOUN	foot camps	voeten;voet kampen;kamp
have a heart	yes	had/AUX heart/NOUN have/AUX having/VERB has/AUX hearts/NOUN /PUNCT ve/ADJ	heart hearts	hart;harten;hartje hart;harten;hartje
have a mountain to climb	yes	have/AUX mountain/NOUN to/PART climb/VERB had/AUX	mountain	berg;bergen
have a screw loose	yes	have/AUX screw/NOUN loose/ADJ had/AUX /PUNCT	screw	schroef;schroeven;schroefje
have a tiger by the tail	yes	have/AUX tiger/NOUN by/ADP tail/NOUN	tiger tail	tijgers;tijger munt;staart;staarten
have an eye for	yes	had/AUX eye/NOUN for/ADP has/AUX have/AUX eyes/NOUN having/VERB	eye eyes	ogen;oog ogen;oog
have it both ways	yes	have/AUX it/PRON both/DET ways/NOUN having/VERB /PUNCT had/VERB	ways	manier;manieren
have kittens	yes	have/AUX kittened/VERB having/VERB kittens/NOUN had/AUX has/AUX	kittens	poesje;katje;poes;kat
have no truck with	yes	has/AUX no/DET truck/NOUN with/ADP had/AUX have/AUX	truck	truck;vrachtwagen;vrachtwagens
have other fish to fry	yes	have/AUX other/ADJ fish/NOUN to/ADP fry/VERB had/AUX has/AUX	fish	vis
have someone by the short and curlies	yes	have/AUX you/PRON by/ADP short/ADJ and/CCONJ curlies/NOUN	curlies	krul;krulspeld;krulletje;krullen
have someone on toast	yes	have/AUX me/PRON on/ADP toast/NOUN had/AUX him/PRON	toast	toosten;toost;toast
have someone's guts for garters	yes	have/AUX her/DET guts/NOUN for/ADP garters/NOUN your/DET	guts garters	darm;ingewanden;intuïtie;lef;ingewand;instinct kousenbandje;kousenband;jarretel;kousenbanden;jarretels;jarretelle
have someone's number	yes	have/AUX his/DET number/NOUN your/DET has/AUX had/AUX their/DET my/DET numbers/NOUN tony/PROPN /PUNCT	number numbers	getal;nummer;nummers getal;nummers;nummer
have the hots for	yes	had/AUX hots/NOUN for/ADP	hots	uit;ding;hot
have the last laugh	yes	have/AUX last/ADJ laugh/NOUN has/AUX had/AUX having/VERB	laugh	lachen;geintje;lach;lacht
have words	yes	have/AUX word/NOUN had/AUX words/NOUN has/AUX having/VERB	word words	woord;woorden woord;woorden
have your work cut out	yes	have/AUX your/DET work/NOUN cut/VERB out/ADP	work	werkt;werk;werken
head for the hills	yes	heading/VERB for/ADP hills/NOUN head/VERB headed/VERB heads/VERB	hills	heuvels;heuvel
head over heels	yes	head/NOUN over/ADP heels/NOUN heel/NOUN quiet/ADJ /PUNCT reserved/ADJ studious/ADJ girl/NOUN fallshead/PUNCT	head heels heel girl	kop;hoofd;hoofden hakken;hiel;hielen;hak hiel;hakken;hielen;hak meisjes;meisje;meid
heads will roll	yes	heads/NOUN will/VERB roll/VERB /PUNCT	heads	kop;hoofd;hoofden
hear things	yes	hearing/VERB things/NOUN hear/VERB heard/VERB thing/NOUN hears/VERB /PUNCT	things thing	dingen;iets;ding dingen;iets;ding
heart and soul	yes	heart/NOUN and/CCONJ soul/NOUN /PUNCT	heart soul	hart;harten;hartje ziel;zielen
heart of gold	yes	heart/NOUN of/ADP gold/NOUN hearts/NOUN /PUNCT	heart gold hearts	hart;harten;hartje goudstukje;goudstu;goud;goudstuk hart;harten;hartje
heart to heart	yes	heart/NOUN to/ADP hearts/NOUN	heart hearts	hart;harten;hartje hart;harten;hartje
heavy hitter	yes	heavy/ADJ hitters/NOUN hitter/NOUN	hitters hitter	slagman;huurmoordenaar;slagmannen;slagvrouw slagman;huurmoordenaar;slagmannen;slagvrouw
hedge your bets	yes	hedge/VERB your/DET bets/NOUN	bets	weddenschap;wedden;inzet;weddenschappen;wedde
hell for leather	yes	hell/NOUN for/ADP leather/NOUN	hell leather	hell;hel leer
high and low	yes	high/ADJ and/CCONJ low/ADJ highs/NOUN lows/NOUN highest/ADJ lowest/ADJ higher/ADJ lower/ADJ	highs lows	hoogtepunt;hoogtepunten;hoge;hoog dieptepunten;laag;dieptepunt
high as a kite	yes	high/ADJ as/SCONJ kite/NOUN /PUNCT	kite	vlieger;vliegers
hit a nerve	yes	hit/VERB nerve/NOUN hitting/VERB	nerve	lef;zenuwen;zenuw
hit the bottle	yes	hitting/VERB bottle/NOUN /PUNCT hit/VERB bottles/NOUN	bottle bottles	flesje;fles;flessen;flesjes flesje;fles;flessen;flesjes
hit the ceiling	yes	hit/VERB ceiling/NOUN	ceiling	plafonds;plafond
hit the ground running	yes	hit/VERB ground/NOUN running/VERB /PUNCT	ground	gronden;grond
hit the hay	yes	hit/VERB hay/NOUN /PUNCT	hay	hooien;hooiberg;hooitje;hooi
hit the headlines	yes	hit/VERB headlines/NOUN hitting/VERB hits/VERB headline/NOUN	headlines headline	kop;krantenkoppen;krantenkop kop;krantenkoppen;krantenkop
