fall on deaf ears	yes	on/ADP deaf/ADJ ears/NOUN	ears	x
fall on stony ground	yes	on/ADP stony/ADJ ground/NOUN fallen/VERB	ground	
fall short	no	short/ADV		
famous last words	yes	famous/ADJ last/ADJ words/NOUN	words	
far and away	no	far/ADV and/CCONJ away/ADV		
fast and furious	no	fast/ADJ and/CCONJ furious/ADJ		
feast or famine	yes	feast/NOUN or/CCONJ famine/NOUN	feast famine	
feeding frenzy	yes	feeding/NOUN frenzy/NOUN	feeding frenzy	
feel the pinch	yes	feeling/VERB pinch/NOUN	pinch	
few and far between	no	few/ADJ and/CCONJ far/ADV between/ADP		
fight fire with fire	yes	fire/NOUN with/ADP	fire	
fight shy of	no	shy/ADV of/ADP		
fight tooth and nail	yes	fight/VERB tooth/NOUN and/CCONJ nail/VERB	tooth	
fill someone's shoes	yes	fill/VERB shoes/NOUN	shoes	
fill the bill	yes	filled/VERB bill/NOUN	bill	
find your feet	yes	find/VERB your/DET feet/NOUN	feet	
fire in the belly	yes	fired/VERB in/ADP belly/NOUN fire/NOUN	belly fire	
first among equals	yes	first/ADJ among/ADP equals/NOUN	equals	
first off	no	first/ADV off/ADV		
first up	no	first/ADV up/ADV		
fish in troubled waters	yes	fish/VERB in/ADP troubled/ADJ waters/NOUN	waters	
fit as a fiddle	yes	fit/ADJ as/SCONJ fiddle/NOUN /PUNCT	fiddle	
fit like a glove	yes	fit/VERB like/SCONJ glove/NOUN fits/VERB	glove	
fit the bill	yes	fit/VERB bill/NOUN	bill	
fit to be tied	no	fit/ADJ to/PART be/AUX tied/VERB		
five-finger discount	yes	five/NUM /PUNCT finger/NOUN discount/NOUN	five finger discount	
flash in the pan	yes	flash/NOUN in/ADP pan/NOUN	flash pan	
flat as a pancake	yes	flat/ADJ as/SCONJ pancake/NOUN	pancake	
flog a dead horse	yes	flogging/VERB dead/ADJ horse/NOUN	horse	
flutter the dovecotes	yes	flutter/VERB dovecotes/NOUN	dovecotes	
fly a kite	yes	kites/NOUN kite/NOUN fly/VERB	kites kite	
fly in the face of	yes	in/ADP face/NOUN of/ADP	face	
fly off the handle	yes	flew/VERB off/ADP handle/NOUN /PUNCT	handle	
fly the coop	yes	flown/VERB coop/NOUN	coop	
fly the flag	yes	flag/NOUN	flag	
foam at the mouth	yes	foaming/VERB at/ADP mouth/NOUN	mouth	
follow in someone's footsteps	yes	in/ADP footsteps/NOUN	footsteps	x
follow suit	yes	follow/VERB suit/NOUN	suit	
follow your nose	yes	follow/VERB your/DET nose/NOUN	nose	
food for thought	yes	food/NOUN for/ADP thought/NOUN	food thought	
foot the bill	yes	bill/NOUN foot/VERB	bill	
for a song	yes	for/ADP song/NOUN	song	
for africa	no	for/ADP africa/PROPN		
for crying out loud	no	for/ADP crying/VERB out/ADP loud/ADV		
for donkey's years	yes	for/ADP donkey/NOUN s/PART years/NOUN	donkey years	
for good measure	yes	for/ADP good/ADJ measure/NOUN	measure	
for keeps	yes	for/ADP keeps/NOUN	keeps	
for my money	yes	for/ADP my/DET money/NOUN	money	
for the hell of it	yes	for/ADP hell/NOUN of/ADP it/PRON	hell	
for the time being	yes	for/ADP time/NOUN being/AUX	time	
forbidden fruit	yes	forbidden/VERB fruit/NOUN	fruit	x
force someone's hand	yes	hand/NOUN	hand	
forty winks	no	forty/PROPN winks/VERB		
free and easy	no	free/ADJ and/CCONJ easy/ADJ		
free rein	yes	free/ADJ rein/NOUN	rein	
friends in high places	yes	friends/NOUN in/ADP high/ADJ places/NOUN	friends places	
from a to z	yes	from/ADP a/NOUN to/ADP z/NOUN	a z	
from pillar to post	yes	from/ADP pillar/NOUN to/ADP post/NOUN	pillar post	
from rags to riches	yes	from/ADP rags/NOUN to/ADP riches/NOUN	rags riches	
from scratch	yes	from/ADP scratch/NOUN	scratch	
from stem to stern	yes	from/ADP stem/NOUN to/ADP stern/ADJ	stem	
from the cradle to the grave	yes	from/ADP cradle/NOUN to/ADP grave/NOUN	cradle grave	x
from the horse's mouth	yes	from/ADP horse/NOUN s/PART mouth/NOUN	horse mouth	
from the word go	yes	from/ADP word/NOUN go/VERB	word	
full marks	yes	full/ADJ marks/NOUN	marks	
full of beans	yes	full/ADJ of/ADP beans/NOUN	beans	
full of the joys of spring	yes	full/ADJ of/ADP joys/NOUN spring/NOUN	joys spring	
full speed ahead	yes	full/ADJ speed/NOUN ahead/ADV	speed	
full tilt	yes	full/ADJ tilt/NOUN	tilt	
full whack	yes	full/ADJ whack/NOUN	whack	
fun and games	yes	fun/NOUN and/CCONJ games/NOUN	fun games	
game on	yes	game/NOUN on/ADP	game	
gather dust	yes	dust/NOUN gathering/VERB	dust	
get a grip	yes	grip/NOUN get/AUX	grip	
get a handle on	yes	handle/NOUN on/ADP	handle	
get a life	yes	get/AUX life/NOUN	life	
get a move on	yes	get/AUX move/NOUN on/ADV	move	
get a rise out of	yes	getting/VERB rise/NOUN out/SCONJ of/ADP	rise	
get away with murder	yes	get/AUX away/ADP with/ADP murder/NOUN	murder	
get cracking	no	get/AUX cracking/VERB		
get down to brass tacks	yes	get/AUX down/ADP to/ADP brass/NOUN tacks/NOUN	brass tacks	
get in on the ground floor	yes	get/AUX in/ADP on/ADP ground/NOUN floor/NOUN	ground floor	
get it in the neck	yes	get/AUX it/PRON in/ADP neck/NOUN	neck	
get it up	no	get/AUX it/PRON up/ADP		
get lost	no	lost/VERB		
get off the ground	yes	off/ADP ground/NOUN	ground	
get on like a house on fire	yes	on/ADP like/INTJ house/NOUN fire/NOUN	house fire	
get on someone's nerves	yes	on/ADP nerves/NOUN	nerves	x
get on someone's wick	yes	on/ADP my/DET wick/NOUN	wick	
get someone's back up	yes	back/NOUN up/ADV	back	
get someone's goat	yes	gets/VERB my/DET goat/NOUN	goat	
get stuck in	no	get/AUX stuck/VERB in/ADP		
get stuck into	no	stuck/VERB into/ADP get/AUX		
get the better of	no	better/ADJ of/ADP		
get the boot	yes	get/AUX boot/NOUN got/VERB boots/NOUN	boot boots	
get the nod	yes	nod/NOUN	nod	
get the picture	yes	got/VERB picture/NOUN get/AUX	picture	
get the show on the road	yes	get/AUX show/NOUN on/ADP road/NOUN	show road	
get to grips with	yes	get/AUX to/ADP grips/NOUN with/ADP	grips	
get to the bottom of	yes	get/AUX to/ADP bottom/NOUN of/ADP	bottom	
get under someone's skin	yes	under/ADP skin/NOUN get/AUX	skin	
get up someone's nose	yes	up/ADP nose/NOUN	nose	
get wind of	yes	got/VERB wind/NOUN of/ADP	wind	
get your feet wet	yes	getting/VERB your/DET feet/NOUN wet/ADJ	feet	
get your hands dirty	yes	get/AUX your/DET hands/NOUN dirty/ADJ	hands	
get your skates on	yes	get/AUX your/DET skates/NOUN on/ADP	skates	
get your teeth into	yes	get/AUX your/DET teeth/NOUN into/ADP /PUNCT	teeth	
gild the lily	yes	gild/VERB lily/NOUN gilding/VERB	lily	
give and take	no	give/VERB and/CCONJ take/VERB		
give as good as you get	no	give/VERB as/ADV good/ADJ you/PRON get/VERB		
give head	yes	giving/VERB head/NOUN	head	
give it a whirl	yes	it/PRON whirl/NOUN give/VERB /PUNCT	whirl	
give someone a bloody nose	yes	bloody/ADJ nose/NOUN give/VERB	nose	
give someone a piece of your mind	yes	give/VERB others/NOUN piece/NOUN of/ADP your/DET mind/NOUN	others piece mind	
give someone enough rope	yes	give/VERB him/PRON enough/ADJ rope/NOUN gave/VERB me/PRON	rope	
give someone grief	yes	grief/NOUN giving/VERB	grief	
give someone pause	yes	pause/NOUN	pause	
give someone the creeps	yes	me/PRON creeps/NOUN	creeps	
give someone the eye	yes	eye/NOUN	eye	
give someone the runaround	yes	giving/VERB me/PRON runaround/NOUN /PUNCT israel/PROPN	runaround	
give someone the slip	yes	slip/NOUN	slip	
give someone what for	no	give/VERB you/PRON what/PRON for/ADP them/PRON		
give something a miss	yes	miss/NOUN give/VERB	miss	
give up the ghost	yes	up/ADP ghost/NOUN	ghost	
go all the way	yes	all/DET way/NOUN go/VERB	way	
go ballistic	no	go/VERB ballistic/ADJ		
go bananas	yes	bananas/NOUN	bananas	
go begging	no	begging/VERB went/VERB		
go by the board	yes	by/ADP board/NOUN	board	
go down a storm	yes	down/ADP storm/NOUN going/VERB	storm	
go down like a lead balloon	yes	go/VERB down/ADP like/SCONJ lead/ADJ balloon/NOUN	balloon	
go down the pan	yes	going/VERB down/ADP pan/NOUN /PUNCT	pan	
go down the wrong way	yes	went/VERB down/ADP wrong/ADJ way/NOUN /PUNCT	way	
go downhill	no	downhill/ADV		
go dutch	no	dutch/PROPN goes/VERB		
go for broke	no	for/ADP broke/ADJ go/VERB		
go for the jugular	yes	go/VERB for/ADP jugular/NOUN	jugular	
go from strength to strength	yes	from/ADP strength/NOUN to/ADP	strength	
go great guns	yes	going/VERB great/ADJ guns/NOUN	guns	
go halves	yes	gone/VERB half/ADJ go/VERB going/VERB halves/NOUN	halves	
go hand in hand	yes	hand/NOUN in/ADP	hand	
go it alone	no	go/VERB it/PRON alone/ADV		
go native	no	native/ADJ gone/VERB		
go off the boil	yes	off/ADP boil/NOUN	boil	
go overboard	no	overboard/ADV		
go places	yes	going/VERB places/NOUN	places	
go public	no	public/ADJ		
go round in circles	yes	going/VERB round/ADV in/ADP circles/NOUN	circles	
go spare	no	spare/ADJ going/VERB		
go straight	no	straight/ADV		
go the distance	yes	distance/NOUN	distance	
go the extra mile	yes	go/VERB extra/ADJ mile/NOUN	mile	
go the whole hog	yes	go/VERB whole/ADJ hog/NOUN	hog	
go through the mill	yes	went/VERB through/ADP mill/NOUN	mill	
go through the motions	yes	through/ADP motions/NOUN	motions	
go to ground	yes	to/ADP ground/NOUN	ground	
go to seed	yes	to/ADP seed/NOUN	seed	
go to the dogs	yes	going/VERB to/ADP dogs/NOUN	dogs	
go to the wall	yes	to/ADP wall/NOUN	wall	
go to town	yes	to/ADP town/NOUN	town	
go to your head	yes	go/VERB to/ADP your/DET head/NOUN	head	
go under the hammer	yes	under/ADP hammer/NOUN	hammer	
go up in smoke	yes	up/ADP in/ADP smoke/NOUN	smoke	
go west	no	west/PROPN go/VERB		
go with the flow	yes	go/VERB with/ADP flow/NOUN	flow	
go without saying	no	goes/VERB without/ADP saying/VERB		
gone with the wind	yes	gone/VERB with/ADP wind/NOUN	wind	
good offices	yes	good/ADJ offices/NOUN	offices	
good riddance	yes	good/ADJ riddance/NOUN	riddance	
good samaritan	no	good/ADJ samaritan/PROPN		
grasp at straws	yes	at/ADP straw/NOUN grasping/VERB	straw	
grasp the nettle	yes	grasp/VERB nettle/NOUN	nettle	
grease someone's palm	yes	greased/VERB your/DET palm/NOUN grease/VERB someone/PRON their/DET palms/NOUN	palm palms	
grease the wheels	yes	grease/VERB wheels/NOUN	wheels	
greasy spoon	yes	greasy/ADJ spoon/NOUN	spoon	
great minds think alike	yes	great/ADJ minds/NOUN alike/ADV thought/VERB	minds	
green light	yes	green/ADJ light/NOUN	green light	
green with envy	yes	green/ADJ with/ADP envy/NOUN	green envy	x
grin and bear it	no	grin/VERB and/CCONJ bear/VERB it/PRON		
grin like a cheshire cat	yes	grinned/VERB like/SCONJ cheshire/ADJ cat/NOUN grinning/VERB	cat	
grind to a halt	yes	to/ADP halt/NOUN ground/VERB	halt	
grist to the mill	yes	grist/NOUN to/ADP mill/NOUN	grist mill	
hack it	no	it/PRON hack/VERB		
hair of the dog	yes	hair/NOUN of/ADP dog/NOUN	hair dog	
hammer and tongs	yes	hammer/NOUN and/CCONJ tongs/NOUN	hammer tongs	
hand in glove	yes	hand/NOUN in/ADP glove/NOUN	hand glove	
hand to mouth	yes	hand/NOUN to/ADP mouth/NOUN	hand mouth	
hands down	yes	hands/NOUN down/ADP	hands	
hang by a thread	yes	hanging/VERB by/ADP thread/NOUN	thread	x
hang fire	yes	fire/NOUN hang/VERB	fire	
hang tough	no	hanging/VERB tough/ADJ		
hard as nails	yes	hard/ADV as/SCONJ nails/NOUN /PUNCT	nails	
hard cheese	yes	hard/ADJ cheese/NOUN	cheese	
hate someone's guts	yes	hated/VERB his/DET guts/NOUN /PUNCT	guts	
have a ball	yes	ball/NOUN	ball	
have a bash	yes	bash/NOUN have/AUX	bash	
have a bun in the oven	yes	/PUNCT ve/VERB bun/NOUN in/ADP oven/NOUN	bun oven	
have a cow	yes	had/AUX cows/NOUN have/AUX	cows	
have a few	no	few/ADJ		
have a foot in both camps	yes	had/AUX foot/NOUN in/ADP both/DET camps/NOUN	foot camps	
have a heart	yes	had/AUX heart/NOUN	heart	
have a mountain to climb	yes	have/AUX mountain/NOUN to/PART climb/VERB	mountain	
have a screw loose	yes	have/AUX screw/NOUN loose/ADJ had/AUX /PUNCT	screw	
have a tiger by the tail	yes	have/AUX tiger/NOUN by/ADP tail/NOUN	tiger tail	
have an eye for	yes	had/AUX eye/NOUN for/ADP	eye	
have been around	no	been/AUX around/ADV		
have it both ways	yes	have/AUX it/PRON both/DET ways/NOUN	ways	
have it easy	no	it/PRON easy/ADJ		
have kittens	yes	having/VERB kittens/NOUN	kittens	
have no truck with	yes	no/DET truck/NOUN with/ADP have/AUX	truck	
have other fish to fry	yes	other/ADJ fish/NOUN to/ADP fry/VERB	fish	
have someone by the short and curlies	yes	have/AUX you/PRON by/ADP short/ADJ and/CCONJ curlies/NOUN	curlies	
have someone on toast	yes	on/ADP toast/NOUN had/AUX him/PRON	toast	
have someone's guts for garters	yes	have/AUX guts/NOUN for/ADP garters/NOUN your/DET	guts garters	
have someone's number	yes	have/AUX his/DET number/NOUN	number	
have the hots for	yes	had/AUX hots/NOUN for/ADP	hots	
have the last laugh	yes	last/ADJ laugh/NOUN	laugh	
have words	yes	have/AUX word/NOUN had/AUX words/NOUN	word words	
have your work cut out	yes	have/AUX your/DET work/NOUN cut/VERB out/ADP	work	
head for the hills	yes	for/ADP hills/NOUN head/VERB	hills	
head over heels	yes	head/NOUN over/ADP heels/NOUN	head heels	
head south	no	south/ADV		
heads will roll	yes	heads/NOUN will/VERB roll/VERB /PUNCT	heads	
hear things	yes	things/NOUN hear/VERB heard/VERB thing/NOUN	things thing	
heart and soul	yes	heart/NOUN and/CCONJ soul/NOUN	heart soul	
heart of gold	yes	heart/NOUN of/ADP gold/NOUN	heart gold	x
heart to heart	yes	heart/NOUN to/ADP	heart	
heavy hitter	yes	heavy/ADJ hitters/NOUN hitter/NOUN	hitters hitter	
hedge your bets	yes	hedge/VERB your/DET bets/NOUN	bets	
hell for leather	yes	hell/NOUN for/ADP leather/NOUN	hell leather	
high and dry	no	high/ADJ and/CCONJ dry/ADJ		
high and low	no	high/ADJ and/CCONJ low/ADJ		
high and mighty	no	high/ADJ and/CCONJ mighty/ADJ		
high as a kite	yes	high/ADJ as/SCONJ kite/NOUN	kite	
hit a nerve	yes	hit/VERB nerve/NOUN	nerve	
hit and miss	no	hit/VERB and/CCONJ miss/VERB		
hit home	no	hit/VERB home/ADV		
hit someone for six	no	hit/VERB someone/PRON for/ADP six/NUM	six	
hit the bottle	yes	hitting/VERB bottle/NOUN hit/VERB	bottle	
hit the ceiling	yes	hit/VERB ceiling/NOUN	ceiling	
hit the ground running	yes	hit/VERB ground/NOUN running/VERB	ground	
hit the hay	yes	hit/VERB hay/NOUN /PUNCT	hay	
hit the headlines	yes	hit/VERB headlines/NOUN	headlines	
hit the jackpot	yes	hit/VERB jackpot/NOUN	jackpot	
hit the mark	yes	hit/VERB mark/NOUN	mark	
hit the nail on the head	yes	hit/VERB nail/NOUN on/ADP head/NOUN	nail head	x
hit the right note	yes	hit/VERB right/ADJ note/NOUN	note	
hit the road	yes	road/NOUN hit/VERB	road	
hit the sack	yes	hit/VERB sack/NOUN	sack	
hit the skids	yes	hit/VERB skids/NOUN	skids	
hobson's choice	yes	hobson/PROPN s/PART choice/NOUN /PUNCT	choice	
hold all the aces	yes	hold/VERB all/DET aces/NOUN	aces	
hold court	yes	court/NOUN	court	
hold someone's hand	yes	held/VERB hand/NOUN	hand	
hold the fort	yes	hold/VERB fort/NOUN	fort	
hold the line	yes	hold/VERB line/NOUN	line	
hold the purse strings	yes	purse/NOUN strings/NOUN hold/VERB	purse strings	
hold the ring	yes	ring/NOUN	ring	
hold water	yes	water/NOUN hold/VERB	water	
hold your horses	yes	hold/VERB your/DET horses/NOUN	horses	
hold your own	no	holding/VERB your/DET own/ADJ hold/VERB		
hold your tongue	yes	hold/VERB your/DET tongue/NOUN	tongue	
holy of holies	yes	holy/NOUN of/ADP holies/NOUN	holy holies	
home and dry	no	home/ADV and/CCONJ dry/ADJ		
honours are even	yes	honours/NOUN were/AUX even/ADV	honours	
hook, line, and sinker	yes	hook/NOUN /PUNCT line/NOUN and/CCONJ sinker/NOUN	hook line sinker	
hope against hope	yes	hope/NOUN against/ADP hoping/VERB	hope	
horses for courses	yes	horses/NOUN for/ADP courses/NOUN	horses courses	
hot air	yes	hot/ADJ air/NOUN	air	
hot and bothered	no	hot/ADJ and/CCONJ bothered/ADJ		
hot and heavy	no	hot/ADJ and/CCONJ heavy/ADJ /PUNCT		
hot to trot	no	hot/ADJ to/ADP trot/PROPN		
hot under the collar	yes	hot/ADJ under/ADP collar/NOUN	collar	
how's tricks?	yes	how/ADV s/AUX tricks/NOUN /PUNCT	tricks	
hum and haw	no	and/CCONJ hummed/VERB hawed/VERB		
i'll eat my hat	yes	i/PRON ll/VERB eat/VERB my/DET hat/NOUN /PUNCT	hat	
in a fog	yes	in/ADP fog/NOUN	fog	
in a nutshell	yes	in/ADP nutshell/NOUN	nutshell	
in a rut	yes	in/ADP rut/NOUN	rut	
in apple-pie order	yes	in/ADP apple/NOUN /PUNCT pie/NOUN order/NOUN	apple pie order	
in bed with	yes	in/ADP bed/NOUN with/ADP	bed	
in black and white	no	in/ADP black/ADJ and/CCONJ white/ADJ	black white	x
in broad daylight	yes	in/ADP broad/ADJ daylight/NOUN	daylight	
in business	yes	in/ADP business/NOUN	business	
in cahoots	yes	in/ADP cahoots/NOUN	cahoots	
in cold blood	yes	in/ADP cold/ADJ blood/NOUN	blood	
in dutch	no	in/ADP dutch/ADJ		
in for a penny, in for a pound	yes	in/ADP for/ADP penny/NOUN /PUNCT pound/NOUN	penny pound	
in full swing	yes	in/ADP full/ADJ swing/NOUN	swing	
in high dudgeon	yes	in/ADP high/ADJ dudgeon/NOUN	dudgeon	
in hot water	yes	in/ADP hot/ADJ water/NOUN	water	
in light of	yes	in/ADP light/NOUN of/ADP	light	
in living memory	yes	in/ADP living/VERB memory/NOUN	memory	
in my book	yes	in/ADP my/DET book/NOUN	book	
in no uncertain terms	yes	in/ADP no/DET uncertain/ADJ terms/NOUN	terms	
in one ear and out the other	yes	in/ADP one/NUM ear/NOUN and/CCONJ out/SCONJ other/ADJ	one ear	x
in someone's pocket	yes	in/ADP pocket/NOUN	pocket	
in spades	yes	in/ADP spades/NOUN	spades	
in stitches	yes	in/ADP stitches/NOUN	stitches	
in tandem	yes	in/ADP tandem/NOUN	tandem	
in the altogether	no	in/ADP altogether/ADV		
in the bag	yes	in/ADP bag/NOUN	bag	
in the ballpark	yes	in/ADP ballpark/NOUN	ballpark	
in the black	no	in/ADP black/ADJ	black	
in the blink of an eye	yes	in/ADP blink/NOUN of/ADP eye/NOUN	blink eye	
in the buff	yes	in/ADP buff/NOUN	buff	
in the can	yes	in/ADP can/NOUN	can	
in the clear	no	in/ADP clear/ADJ		
in the club	yes	in/ADP club/NOUN	club	
in the dock	yes	in/ADP dock/NOUN	dock	
in the doghouse	yes	in/ADP doghouse/NOUN	doghouse	
in the driver's seat	yes	in/ADP driver/NOUN s/PART seat/NOUN	driver seat	
in the driving seat	yes	in/ADP driving/NOUN seat/NOUN	driving seat	
in the family way	yes	in/ADP family/NOUN way/NOUN	family way	
in the fast lane	yes	in/ADP fast/ADJ lane/NOUN	lane	
in the final analysis	yes	in/ADP final/ADJ analysis/NOUN	analysis	
in the flesh	yes	in/ADP flesh/NOUN	flesh	
in the hole	yes	in/ADP hole/NOUN	hole	
in the lap of luxury	yes	in/ADP lap/NOUN of/ADP luxury/NOUN	lap luxury	
in the long run	yes	in/ADP long/ADJ run/NOUN	run	
in the long term	yes	in/ADP term/NOUN long/ADJ	term	
in the loop	yes	in/ADP loop/NOUN	loop	
in the nick of time	yes	in/ADP nick/NOUN of/ADP time/NOUN	nick time	
in the offing	yes	in/ADP offing/NOUN	offing	
in the pink	yes	in/ADP pink/NOUN	pink	
in the pipeline	yes	in/ADP pipeline/NOUN	pipeline	
in the raw	no	in/ADP raw/ADJ		
in the red	yes	in/ADP red/NOUN	red	
in the running	yes	in/ADP running/NOUN	running	
in the saddle	yes	in/ADP saddle/NOUN	saddle	
in the same breath	yes	in/ADP same/ADJ breath/NOUN	breath	
in the short run	yes	in/ADP short/ADJ run/NOUN	run	
in the soup	yes	in/ADP soup/NOUN	soup	
in the sticks	yes	in/ADP sticks/NOUN	sticks	
in the swim	yes	in/ADP swim/NOUN	swim	
in the wink of an eye	yes	in/ADP wink/NOUN of/ADP eye/NOUN	wink eye	
in the works	yes	in/ADP work/NOUN	work	
in this day and age	yes	in/ADP this/DET day/NOUN and/CCONJ age/NOUN	day age	
in two shakes	yes	in/ADP two/NUM shakes/NOUN /PUNCT	two shakes	
in your blood	yes	in/ADP your/DET blood/NOUN	blood	
in your dreams	yes	in/ADP your/DET dreams/NOUN	dreams	
in your element	yes	in/ADP your/DET element/NOUN	element	x
in your face	yes	in/ADP your/DET face/NOUN	face	
in your sights	yes	in/ADP your/DET sight/NOUN sights/NOUN	sight sights	
indian summer	yes	indian/ADJ summer/NOUN	summer	
into thin air	yes	into/ADP thin/ADJ air/NOUN	air	
it never rains but it pours	no	it/PRON never/ADV rains/VERB but/CCONJ pours/VERB		
it takes two to tango	no	it/PRON takes/VERB two/NUM to/PART tango/VERB	two	
it's all greek to me	no	it/PRON s/AUX all/DET greek/PROPN to/ADP me/PRON		
jack of all trades	yes	jack/NOUN of/ADP all/DET trades/NOUN	jack trades	
jam tomorrow	yes	jam/PROPN tomorrow/NOUN /PUNCT	tomorrow	
jekyll and hyde	no	jekyll/PROPN and/CCONJ hyde/PROPN		
jobs for the boys	yes	jobs/NOUN for/ADP boys/NOUN /PUNCT	jobs boys	
jockey for position	yes	jockeying/VERB for/ADP position/NOUN	position	
join the club	yes	club/NOUN join/VERB	club	
joined at the hip	yes	joined/VERB at/ADP hip/NOUN	hip	
jump down someone's throat	yes	jumped/VERB down/ADP my/DET throat/NOUN	throat	
jump on the bandwagon	yes	on/ADP bandwagon/NOUN	bandwagon	
jump ship	yes	jump/VERB ship/NOUN	ship	
jump the gun	yes	gun/NOUN	gun	
jump the queue	yes	jump/VERB queue/NOUN	queue	
jump the track	yes	jump/VERB tracks/NOUN	tracks	
jump through hoops	yes	jump/VERB through/ADP hoops/NOUN	hoops	
jump to conclusions	yes	to/ADP conclusions/NOUN	conclusions	
keen as mustard	yes	keen/ADJ as/SCONJ mustard/NOUN	mustard	
keep a lid on	yes	lid/NOUN on/ADP keep/VERB	lid	
keep a low profile	yes	low/ADJ profile/NOUN	profile	
keep a straight face	yes	keep/VERB straight/ADJ face/NOUN	face	
keep body and soul together	yes	keep/VERB body/NOUN and/CCONJ soul/NOUN together/ADV	body soul	
keep mum	no	mum/PROPN		
keep on trucking	yes	keep/VERB on/ADP trucking/NOUN	trucking	
keep someone in the dark	yes	in/ADP dark/NOUN kept/VERB	dark	
keep someone posted	no	keep/VERB posted/VERB		
keep tabs on	yes	tabs/NOUN on/ADP keep/VERB	tabs	
keep the peace	yes	keep/VERB peace/NOUN	peace	
keep the wolf from the door	yes	keep/VERB wolf/NOUN from/ADP door/NOUN	wolf door	
keep up appearances	yes	up/ADP appearances/NOUN keep/VERB	appearances	
keep up with the joneses	no	keep/VERB up/ADP with/ADP joneses/PROPN keeping/VERB		
keep your chin up	yes	keep/VERB your/DET chin/NOUN up/ADP	chin	
keep your eye on the ball	yes	keep/VERB your/DET eye/NOUN on/ADP ball/NOUN	eye ball	
keep your eyes peeled	yes	keep/VERB your/DET eyes/NOUN peeled/VERB	eyes	
keep your fingers crossed	yes	keep/VERB your/DET fingers/NOUN crossed/VERB	fingers	
keep your head	yes	keep/VERB your/DET head/NOUN	head	
keep your head above water	yes	keep/VERB your/DET head/NOUN above/ADP water/NOUN keeping/VERB	head water	
keep your nose clean	yes	keep/VERB your/DET nose/NOUN clean/ADJ /PUNCT	nose	
keep your nose to the grindstone	yes	keep/VERB your/DET nose/NOUN to/ADP grindstone/NOUN	nose grindstone	
keep your options open	yes	keep/VERB your/DET options/NOUN open/ADJ	options	
keep your pecker up	yes	keep/VERB your/DET peckers/NOUN up/ADP /PUNCT keeping/VERB pecker/NOUN	peckers pecker	
keep your powder dry	yes	keep/VERB your/DET powder/NOUN dry/ADJ /PUNCT	powder	
kick against the pricks	yes	kicking/VERB against/ADP pricks/NOUN kicked/VERB	pricks	
kick ass	yes	kick/VERB ass/NOUN	ass	
kick over the traces	yes	over/ADP traces/NOUN kick/VERB	traces	
kick the bucket	yes	kicked/VERB bucket/NOUN	bucket	
kick the habit	yes	kick/VERB habit/NOUN	habit	
kick up a fuss	yes	up/ADP fuss/NOUN	fuss	
kick up a stink	yes	up/ADP stink/NOUN	stink	
kick up your heels	yes	kick/VERB up/ADP your/DET heels/NOUN kicking/VERB	heels	
kicking and screaming	no	kicking/VERB and/CCONJ screaming/VERB		
kill the fatted calf	yes	kill/VERB fatted/VERB calf/NOUN	calf	
kill the goose that lays the golden egg	yes	kill/VERB goose/NOUN that/DET laid/VERB golden/ADJ eggs/NOUN egg/NOUN	goose eggs egg	x
kill the goose that lays the golden eggs	yes	kill/VERB goose/NOUN that/DET lays/VERB golden/ADJ egg/NOUN	goose egg	x
kill two birds with one stone	yes	kill/VERB two/NUM birds/NOUN with/ADP one/NUM stone/NOUN	two birds one stone	
king of beasts	yes	king/NOUN of/ADP beasts/NOUN	king beasts	
kiss and make up	no	kiss/VERB and/CCONJ make/VERB up/ADP		
kiss and tell	yes	kiss/NOUN and/CCONJ tell/VERB	kiss	
kiss ass	yes	kiss/VERB ass/NOUN	ass	
kiss of death	yes	kiss/NOUN of/ADP death/NOUN	kiss death	
kiss of life	yes	kiss/NOUN of/ADP life/NOUN	kiss life	
kith and kin	no	kith/PROPN and/CCONJ kin/PROPN		
knock it off	no	it/PRON off/ADP knock/VERB		
knock someone's block off	yes	knock/VERB their/DET block/NOUN off/ADP /PUNCT	block	
knock someone's socks off	yes	knock/VERB your/DET socks/NOUN off/ADV	socks	
know no bounds	yes	knew/VERB no/DET bounds/NOUN	bounds	
know the ropes	yes	know/VERB ropes/NOUN	ropes	
know the score	yes	know/VERB score/NOUN	score	
lame duck	yes	lame/ADJ duck/NOUN	duck	
land of nod	yes	land/NOUN of/ADP nod/PROPN	land	
larger than life	yes	larger/ADJ than/SCONJ life/NOUN	life	
laugh all the way to the bank	yes	laughing/VERB all/DET way/NOUN to/ADP bank/NOUN	way bank	
laugh like a drain	yes	like/SCONJ drain/NOUN laughed/VERB	drain	
laughing stock	yes	laughing/VERB stock/NOUN	stock	
lay a finger on	yes	lay/VERB finger/NOUN on/ADP	finger	
lay an egg	yes	lay/VERB eggs/NOUN	eggs	
lay down the law	yes	lay/VERB down/ADP law/NOUN	law	
lay eyes on	yes	laid/VERB eyes/NOUN on/ADP	eyes	
lay odds	yes	lay/VERB odds/NOUN	odds	
lead someone up the garden path	yes	up/ADP garden/NOUN path/NOUN /PUNCT leading/VERB	garden path	
leave no stone unturned	yes	leave/VERB no/DET stone/NOUN unturned/ADJ	stone	x
leave someone in the lurch	yes	in/ADP lurch/NOUN left/VERB	lurch	
leave well alone	no	leave/VERB well/ADV alone/ADV		
left and right	no	left/ADJ and/CCONJ right/ADJ		
lend a hand	yes	lend/VERB hand/NOUN	hand	
